job,lane,benchmark,requests,output_cap,method,kind,candidate,tokens_per_second,native_ratio,ci_low,ci_high,progress_per_cycle,progress_ratio,exact_native_sequences,mean_output_tokens,artifact
29142,lane2,math500,8,512,native,native,"{""kind"": ""native""}",192.43929934864042,1.0,1.0,1.0,7.226694915254237,1.0,8,424.5,reports/native-compute-20260908/run-29142/lane2
29142,lane2,math500,8,512,shared_exact,shared_context,"{""kind"": ""shared_context"", ""rank"": 0}",193.89680096067846,1.007573825185247,0.9988129969535537,1.0136165495440796,7.259574468085106,1.0045497358358753,8,424.5,reports/native-compute-20260908/run-29142/lane2
29142,lane2,math500,8,512,shared_r256,shared_context,"{""kind"": ""shared_context"", ""rank"": 256}",91.95707758558284,0.4778497837855099,0.41253276324027804,0.5565511460657259,3.428284854563691,0.4743918063189863,8,424.5,reports/native-compute-20260908/run-29142/lane2
29142,lane2,math500,8,512,shared_r512,shared_context,"{""kind"": ""shared_context"", ""rank"": 512}",151.23608714995675,0.7858898242814935,0.7451012697363036,0.8384512326885528,5.663907284768212,0.7837479444182339,8,424.5,reports/native-compute-20260908/run-29142/lane2
29142,lane3,math500,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",193.69684594609248,1.0002421356364917,0.9997478313830128,1.0011438757094422,7.226694915254237,1.0,8,424.5,reports/native-compute-20260908/run-29142/lane3
29142,lane3,math500,8,512,native,native,"{""kind"": ""native""}",193.64995639064523,1.0,1.0,1.0,7.226694915254237,1.0,8,424.5,reports/native-compute-20260908/run-29142/lane3
29142,lane3,math500,8,512,shared_exact,shared_context,"{""kind"": ""shared_context"", ""rank"": 0}",194.68092349959306,1.005323869564257,0.9963259488017536,1.011339831225442,7.259574468085106,1.0045497358358753,8,424.5,reports/native-compute-20260908/run-29142/lane3
29142,lane3,math500,8,512,shared_r1024,shared_context,"{""kind"": ""shared_context"", ""rank"": 1024}",185.11823080717983,0.9559425380594738,0.9433852556162843,0.9669580829908088,6.898785425101215,0.9546252479178462,8,424.5,reports/native-compute-20260908/run-29142/lane3
29142,lane3,math500,8,512,shared_r2048,shared_context,"{""kind"": ""shared_context"", ""rank"": 2048}",192.51024382502854,0.994114573600432,0.9831626394090774,1.0052585076924554,7.1957894736842105,0.9957234334737459,8,424.5,reports/native-compute-20260908/run-29142/lane3
29143,lane0,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",161.35230510864866,1.0011186135320227,0.9978630544713616,1.0044990889673469,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29143/lane0
29143,lane0,gsm8k,8,512,fold_keep75_r0,folded_mlp,"{""fraction"": 0.75, ""kind"": ""folded_mlp"", ""layers"": [0, 1, 2], ""rank"": 0}",158.31915784895432,0.9822992965274161,0.9462341115822362,1.01080654565406,5.9063231850117095,0.9820434184602803,8,314.5,reports/native-compute-20260908/run-29143/lane0
29143,lane0,gsm8k,8,512,fold_keep75_r256,folded_mlp,"{""fraction"": 0.75, ""kind"": ""folded_mlp"", ""layers"": [0, 1, 2], ""rank"": 256}",157.20862740710976,0.9754089537121963,0.9384560393472865,1.0081157921369266,5.865116279069768,0.9751919527500924,8,314.5,reports/native-compute-20260908/run-29143/lane0
29143,lane0,gsm8k,8,512,fold_keep75_r64,folded_mlp,"{""fraction"": 0.75, ""kind"": ""folded_mlp"", ""layers"": [0, 1, 2], ""rank"": 64}",154.75940592368408,0.96021263399387,0.9204313239849686,0.9957092807398448,5.784403669724771,0.961771880005825,8,314.5,reports/native-compute-20260908/run-29143/lane0
29143,lane0,gsm8k,8,512,fold_keep90_r256,folded_mlp,"{""fraction"": 0.9, ""kind"": ""folded_mlp"", ""layers"": [0, 1, 2], ""rank"": 256}",157.8761355572836,0.9795505421039665,0.9607740941769366,0.9939814345673555,5.88785046728972,0.9789719626168225,8,314.5,reports/native-compute-20260908/run-29143/lane0
29143,lane0,gsm8k,8,512,native,native,"{""kind"": ""native""}",161.17201591066762,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29143/lane0
29143,lane1,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.6771005765635,1.0002944165386936,0.9997416191722022,1.0009674799024697,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29143/lane1
29143,lane1,gsm8k,8,512,fold_keep75_r0,folded_mlp,"{""fraction"": 0.75, ""kind"": ""folded_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 0}",154.07220874570308,0.9473833109016834,0.8944197665089815,0.9944536968258544,5.654708520179372,0.9402074880774433,8,314.5,reports/native-compute-20260908/run-29143/lane1
29143,lane1,gsm8k,8,512,fold_keep75_r256,folded_mlp,"{""fraction"": 0.75, ""kind"": ""folded_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 256}",158.36756080216205,0.9737952438898897,0.9121312098775013,1.0284016386460078,5.819861431870669,0.9676674364896074,8,314.5,reports/native-compute-20260908/run-29143/lane1
29143,lane1,gsm8k,8,512,fold_keep75_r64,folded_mlp,"{""fraction"": 0.75, ""kind"": ""folded_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 64}",157.3561893722713,0.9675763649525292,0.909779675665344,1.014955677910404,5.784403669724771,0.961771880005825,8,314.5,reports/native-compute-20260908/run-29143/lane1
29143,lane1,gsm8k,8,512,fold_keep90_r256,folded_mlp,"{""fraction"": 0.9, ""kind"": ""folded_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 256}",158.93044452102586,0.9772563913970953,0.9468940820700121,1.004415742512446,5.846867749419953,0.9721577726218097,8,314.5,reports/native-compute-20260908/run-29143/lane1
29143,lane1,gsm8k,8,512,native,native,"{""kind"": ""native""}",162.62921984456642,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29143/lane1
29143,lane2,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.4559469422743,0.9995870464552288,0.9984115357758176,1.0002664450131036,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29143/lane2
